基金代码,scale,m_fee,c_fee,sale_fee,sub_fee
162299,0.05,0.6,0.2,0.4,0.00
162413,0.38,0.5,0.1,0.0,0.10
162415,2.23,1.0,0.25,0.0,0.12
162416,0.32,0.75,0.15,0.0,0.10
162510,0.08,0.75,0.22,0.0,0.12
162511,2.66,0.5,0.1,0.0,0.08
162703,158.83,1.5,0.25,0.0,0.15
162711,14.16,0.5,0.1,0.0,0.12
162714,0.36,0.5,0.15,0.0,0.12
162719,3.0,1.0,0.3,0.0,0.12
162907,0.45,1.0,0.22,0.0,0.12
163001,2.16,1.5,0.25,0.0,0.15
163003,0.11,0.7,0.2,0.35,0.00
163005,9.67,0.7,0.2,0.35,0.00
163007,0.31,0.7,0.2,0.0,0.08
163008,0.91,0.7,0.2,0.0,0.08
163109,10.65,1.0,0.22,0.0,0.12
163110,4.39,1.5,0.25,0.0,0.15
163111,1.49,0.65,0.22,0.0,0.12
163113,28.05,1.0,0.22,0.0,0.12
163114,3.26,1.0,0.22,0.0,0.12
163115,13.36,1.0,0.22,0.0,0.10
163116,3.25,0.5,0.1,0.0,0.12
163118,3.27,1.0,0.22,0.0,0.12
163209,0.58,1.0,0.22,0.0,0.12
163302,7.8,1.5,0.25,0.0,0.15
163402,352.54,1.5,0.25,0.0,0.15
163409,30.17,1.5,0.25,0.0,0.15
163412,83.64,1.5,0.25,0.0,0.15
163503,5.8,1.2,0.25,0.0,0.15
163801,17.36,1.5,0.25,0.0,0.15
163803,21.62,1.5,0.25,0.0,0.15
163804,17.95,1.5,0.25,0.0,0.15
163805,7.4,1.5,0.25,0.0,0.15
163807,7.81,1.5,0.25,0.0,0.15
163808,6.59,1.0,0.15,0.0,0.15
163809,4.6,1.5,0.25,0.0,0.15
163810,2.12,1.5,0.25,0.0,0.15
163811,35.16,0.7,0.2,0.0,0.08
163812,2.21,0.7,0.2,0.35,0.00
163818,0.75,1.5,0.25,0.0,0.15
163819,23.83,0.7,0.2,0.0,0.08
163821,0.71,0.75,0.15,0.0,0.12
163822,3.78,1.5,0.25,0.0,0.15
163823,9.85,1.5,0.25,0.0,0.15
163827,4.63,0.6,0.1,0.0,0.80
163907,0.1,0.7,0.2,0.0,0.06
164105,6.07,0.6,0.2,0.0,0.08
164205,6.61,1.5,0.25,0.0,0.15
164206,10.52,0.35,0.1,0.35,0.00
164208,0.88,0.3,0.1,0.0,0.06
164210,0.69,0.35,0.1,0.35,0.00
164304,0.96,1.0,0.22,0.0,0.10
164401,5.27,1.0,0.2,0.0,0.12
164402,13.04,1.0,0.2,0.0,0.12
164403,3.96,1.5,0.25,0.0,0.15
164508,0.4,0.85,0.15,0.0,0.12
164509,4.11,0.3,0.1,0.0,0.08
164510,0.04,0.3,0.1,0.35,0.00
164606,0.42,0.3,0.1,0.0,0.08
164701,1.41,1.0,0.26,0.0,0.08
164811,0.14,0.5,0.1,0.0,0.10
164814,0.83,0.75,0.2,0.0,0.08
164818,0.59,0.5,0.1,0.0,1.00
164824,1.32,1.6,0.2,0.0,0.12
164825,0.01,0.5,0.1,0.25,0.00
164902,32.04,0.6,0.2,0.0,0.08
164905,3.43,1.0,0.22,0.0,0.12
164906,19.81,1.2,0.25,0.0,0.12
164908,1.56,1.0,0.2,0.0,0.12
165309,4.73,0.75,0.15,0.0,0.12
165310,1.74,1.0,0.2,0.0,0.15
165313,5.39,1.25,0.25,0.0,0.15
165317,1.22,1.5,0.25,0.0,0.15
165508,0.44,1.5,0.25,0.0,0.15
165512,6.35,1.5,0.25,0.0,0.15
165515,3.0,1.0,0.22,0.0,0.12
165517,28.61,0.7,0.2,0.0,0.08
165519,3.31,1.0,0.22,0.0,0.12
165520,7.48,1.0,0.22,0.0,0.12
165521,5.65,1.0,0.22,0.0,0.12
165522,1.05,1.0,0.22,0.0,0.10
165523,3.66,1.0,0.22,0.0,0.10
165524,0.39,1.0,0.22,0.0,0.10
165525,10.68,1.0,0.22,0.0,0.10
165528,0.82,1.5,0.25,0.0,0.15
165806,0.09,0.5,0.1,0.0,0.12
165809,0.1,0.4,0.1,0.0,0.05
166001,71.6,1.5,0.25,0.0,0.15
166002,122.93,1.5,0.25,0.0,0.15
166005,27.42,1.5,0.25,0.0,0.15
166006,140.07,1.5,0.25,0.0,0.15
166007,1.9,1.5,0.25,0.0,0.15
166008,33.74,0.7,0.2,0.0,0.08
166009,15.11,1.5,0.25,0.0,0.15
166010,9.43,0.7,0.1,0.0,0.08
166011,9.62,1.5,0.25,0.0,0.15
166016,0.07,0.6,0.2,0.35,0.00
166019,4.52,1.5,0.25,0.0,0.15
166020,0.53,0.0,0.25,0.0,0.15
166023,80.75,1.5,0.25,0.0,0.15
166105,5.06,0.6,0.2,0.0,0.08
166107,0.07,1.5,0.25,0.0,0.15
166108,0.02,1.5,0.25,0.8,0.00
166109,1.88,1.5,0.25,0.0,0.15
166110,0.22,1.5,0.25,0.8,0.00
166301,8.0,1.5,0.25,0.0,0.15
166401,0.21,0.3,0.1,0.35,0.00
166402,0.2,1.0,0.22,0.0,0.12
166801,6.58,1.5,0.25,0.0,0.15
166803,0.11,0.3,0.1,0.0,0.06
167001,0.88,1.5,0.25,0.0,0.15
167002,0.23,1.5,0.25,0.0,0.15
167003,0.73,1.2,0.25,0.0,0.12
167301,13.06,1.0,0.2,0.0,0.08
167302,0.12,0.75,0.15,0.0,0.10
167501,10.36,0.7,0.2,0.5,0.08
167503,1.08,1.0,0.2,0.0,0.05
167504,3.96,0.3,0.1,0.0,0.03
167505,4.22,0.3,0.1,0.05,0.00
167506,3.06,0.5,0.1,0.0,0.12
167507,0.98,0.5,0.1,0.25,0.00
167601,0.21,1.0,0.2,0.0,0.12
167702,0.26,1.0,0.2,0.0,0.12
167703,0.78,1.0,0.2,0.25,0.00
167705,0.3,1.0,0.2,0.0,0.12
167706,0.14,1.0,0.2,0.25,0.00
168001,0.15,1.0,0.2,0.0,0.10
168002,9.68,0.6,0.1,0.0,0.15
168101,1.54,2.0,0.25,0.0,0.15
168104,0.87,1.5,0.25,0.0,0.15
168106,0.04,1.0,0.25,0.0,0.15
168107,0.22,1.0,0.25,0.5,0.00
168108,0.4,1.5,0.25,0.0,0.15
168111,0.0,1.5,0.25,0.2,0.00
168205,0.45,0.5,0.1,0.0,0.10
168301,0.4,1.5,0.25,0.0,0.15
168401,0.47,1.5,0.25,0.0,0.15
168501,5.23,1.5,0.25,0.0,0.15
168701,1.12,0.5,0.1,0.0,0.15
168702,0.15,0.5,0.1,0.5,0.00
169101,61.02,1.5,0.25,0.0,1.50
169104,41.88,1.5,0.25,0.0,1.50
169105,41.8,1.5,0.25,0.0,1.50
169201,0.14,1.5,0.25,0.0,0.15
180001,9.57,1.5,0.25,0.0,0.15
180003,27.6,1.2,0.25,0.0,0.15
180010,30.58,1.5,0.25,0.0,0.15
180012,173.62,1.5,0.25,0.0,0.15
180015,2.18,0.65,0.2,0.0,0.08
180018,6.02,1.5,0.25,0.0,0.15
180020,4.34,1.5,0.25,0.0,0.15
180025,23.29,0.7,0.2,0.0,0.08
180026,7.94,0.7,0.2,0.4,0.00
180028,1.15,1.5,0.25,0.0,0.15
180031,76.84,1.5,0.25,0.0,0.15
200001,0.94,1.5,0.25,0.0,0.12
200002,7.76,0.98,0.2,0.0,0.15
200006,16.61,1.5,0.25,0.0,0.12
200007,17.51,1.5,0.25,0.0,0.15
200008,30.44,1.5,0.25,0.0,0.15
200009,11.99,0.3,0.1,0.0,0.08
200010,1.85,1.5,0.25,0.0,0.15
200011,0.37,1.5,0.25,0.0,0.15
200012,12.84,1.5,0.25,0.0,0.15
200013,1.61,0.65,0.2,0.0,0.08
200015,0.93,1.5,0.25,0.0,0.15
200016,1.42,1.5,0.25,0.0,0.15
200113,0.6,0.65,0.2,0.4,0.00
202015,11.77,0.5,0.1,0.0,0.12
202017,2.4,0.5,0.1,0.0,0.12
202019,4.53,1.5,0.25,0.0,0.15
202021,4.03,0.5,0.1,0.0,0.12
202023,32.72,1.5,0.25,0.0,0.15
202025,1.38,0.5,0.1,0.0,0.12
202027,4.47,1.5,0.25,0.0,0.15
202105,12.86,0.65,0.2,0.0,0.08
202107,1.78,0.65,0.2,0.4,0.00
202108,1.92,0.65,0.2,0.0,0.08
202110,0.42,0.65,0.2,0.4,0.00
202211,2.75,0.5,0.1,0.0,0.12
202212,4.04,1.5,0.25,0.0,0.15
202213,2.59,1.5,0.25,0.0,0.15
206002,7.8,1.5,0.25,0.0,0.15
206003,19.94,0.6,0.2,0.0,0.08
206004,0.83,0.6,0.2,0.4,0.00
206006,3.37,0.9,0.2,0.0,0.08
206009,139.64,1.5,0.25,0.0,0.15
206011,1.08,1.5,0.3,0.0,0.10
206012,4.04,1.2,0.25,0.0,0.15
210001,2.47,1.5,0.25,0.0,1.50
210002,0.63,1.5,0.25,0.0,0.15
210003,3.78,1.5,0.25,0.0,0.15
210004,6.45,1.5,0.25,0.0,0.15
210005,4.49,1.5,0.25,0.0,0.15
210008,6.68,1.5,0.25,0.0,0.15
210009,4.12,1.5,0.25,0.0,0.15
210014,1.74,0.75,0.2,0.0,0.06
213002,9.96,1.5,0.25,0.0,0.15
213003,18.7,1.5,0.25,0.0,0.15
213006,15.0,1.5,0.25,0.0,0.15
213007,1.04,0.6,0.2,0.0,0.08
213008,21.39,1.5,0.25,0.0,0.15
213917,0.09,0.6,0.2,0.4,0.00
217002,4.12,1.5,0.25,0.0,0.15
217003,3.88,0.6,0.18,0.0,0.08
217005,21.45,1.5,0.25,0.0,0.15
217008,3.94,0.7,0.15,0.3,0.00
217010,9.94,1.5,0.25,0.0,0.15
217012,4.68,1.5,0.25,0.0,0.15
217013,2.46,1.5,0.25,0.0,0.15
217016,2.95,0.7,0.15,0.0,0.12
217017,2.5,0.5,0.1,0.0,0.15
217018,0.55,0.8,0.2,0.0,0.08
217019,2.2,0.5,0.1,0.0,0.15
217020,1.99,1.5,0.25,0.0,0.15
217021,0.6,1.5,0.25,0.0,0.15
217023,0.56,0.7,0.2,0.0,0.08
217024,9.46,0.7,0.2,0.0,0.08
217025,5.42,0.27,0.08,0.3,0.00
217027,6.36,0.75,0.15,0.0,0.12
217203,1.47,0.6,0.18,0.3,0.00
229002,2.37,1.5,0.25,0.0,0.15
233001,2.47,1.5,0.25,0.0,0.15
233006,4.3,1.5,0.25,0.0,0.15
233007,7.42,1.5,0.25,0.0,0.15
233008,1.3,1.5,0.25,0.0,0.15
233009,10.69,1.5,0.25,0.0,0.15
233010,0.55,1.0,0.15,0.0,0.12
233011,2.4,1.5,0.25,0.0,0.15
233015,3.24,1.5,0.25,0.0,0.15
240001,16.78,1.5,0.25,0.0,0.12
240002,4.63,1.3,0.25,0.0,0.12
240003,4.12,0.6,0.2,0.0,0.08
240004,9.09,1.5,0.25,0.0,0.15
240008,9.81,1.5,0.25,0.0,0.15
240009,17.15,1.5,0.25,0.0,0.15
240010,18.06,1.5,0.25,0.0,0.15
240011,5.3,1.5,0.25,0.0,0.15
240012,0.14,0.6,0.2,0.0,0.08
240013,0.21,0.6,0.2,0.4,0.00
240014,10.66,0.5,0.15,0.0,0.12
240016,0.91,0.5,0.1,0.0,0.15
240017,4.96,1.5,0.25,0.0,0.15
240018,2.16,0.7,0.2,0.0,0.08
240019,2.09,0.5,0.1,0.0,0.10
240020,8.28,1.5,0.25,0.0,0.15
240022,14.14,1.5,0.25,0.0,0.15
241001,1.03,1.8,0.35,0.0,0.15
253020,0.13,0.6,0.2,0.0,0.08
253021,0.19,0.6,0.2,0.4,0.00
253030,0.41,0.7,0.2,0.0,0.08
253060,0.5,0.7,0.2,0.0,0.06
253061,0.01,0.7,0.2,0.3,0.00
255010,2.17,1.5,0.25,0.0,0.15
257010,9.79,1.5,0.25,0.0,0.15
257020,14.3,1.5,0.25,0.0,0.15
257030,14.0,1.5,0.25,0.0,0.15
257040,1.47,1.5,0.25,0.0,0.15
257050,2.02,1.5,0.25,0.0,0.15
257060,1.15,0.6,0.1,0.0,0.15
257070,21.72,1.5,0.25,0.0,0.15
260101,63.86,1.5,0.25,0.0,0.15
260103,16.26,1.5,0.25,0.0,0.15
260109,55.87,1.5,0.25,0.0,0.15
260112,8.75,1.5,0.25,0.0,0.15
260115,1.53,1.5,0.25,0.0,0.15
260116,31.94,1.5,0.25,0.0,0.15
260117,3.22,1.5,0.25,0.0,0.15
261002,31.6,0.3,0.1,0.0,0.08
261102,0.01,0.3,0.1,0.4,0.00
262001,5.69,1.8,0.35,0.0,0.16
270005,71.0,1.5,0.25,0.0,0.15
270006,41.15,1.5,0.25,0.0,0.15
270007,50.91,1.5,0.25,0.0,0.15
270008,9.9,1.5,0.25,0.0,0.15
270009,3.2,0.6,0.2,0.3,0.00
270010,18.43,0.5,0.1,0.0,0.12
270021,20.52,1.5,0.25,0.0,0.15
270022,16.78,1.5,0.25,0.0,0.15
270023,23.84,1.8,0.35,0.0,0.16
270025,12.69,1.5,0.25,0.0,0.15
270026,1.34,0.5,0.1,0.0,0.12
270028,13.01,1.5,0.25,0.0,0.15
270041,8.72,1.5,0.25,0.0,0.15
270042,23.47,0.8,0.25,0.0,0.13
270050,30.84,1.5,0.25,0.0,0.15
288001,9.68,1.5,0.25,0.0,0.15
288002,27.66,1.5,0.25,0.0,0.15
288102,3.52,0.65,0.2,0.4,0.00
290002,11.12,1.5,0.25,0.0,0.15
290003,1.13,0.7,0.2,0.3,0.00
290004,4.93,1.5,0.25,0.0,0.15
290005,0.48,1.5,0.25,0.0,0.15
290006,1.49,1.5,0.25,0.0,0.15
290007,0.02,0.6,0.2,0.0,0.08
290008,0.65,1.5,0.25,0.0,0.15
290009,2.36,0.7,0.2,0.0,0.08
290010,0.51,0.7,0.15,0.0,0.12
290011,14.58,1.5,0.25,0.0,0.15
290012,0.85,1.2,0.25,0.0,0.15
290014,0.56,1.5,0.25,0.0,0.15
291007,0.01,0.6,0.2,0.4,0.00
310308,22.71,1.5,0.25,0.0,0.15
310318,6.98,1.0,0.18,0.0,0.12
310328,18.77,1.5,0.25,0.0,0.15
310358,11.24,1.5,0.25,0.0,0.15
310368,0.35,1.2,0.1,0.0,0.15
310388,3.89,1.5,0.25,0.0,0.15
310398,9.5,0.65,0.15,0.0,0.12
310508,7.65,0.5,0.1,0.0,0.08
310518,1.93,0.7,0.2,0.0,0.08
320001,13.1,1.5,0.25,0.0,0.15
320003,34.82,1.5,0.25,0.0,0.15
320004,12.48,0.7,0.18,0.28,0.00
320005,15.18,1.5,0.25,0.0,0.15
320006,11.19,1.5,0.25,0.0,0.18
320007,327.76,1.5,0.25,0.0,0.15
320008,0.4,0.7,0.2,0.0,0.08
320009,0.13,0.7,0.2,0.45,0.00
320010,3.7,0.75,0.15,0.0,0.12
320012,5.53,1.5,0.25,0.0,0.15
320015,1.72,1.5,0.25,0.0,0.12
320018,0.53,1.5,0.25,0.0,0.15
320020,0.75,1.5,0.25,0.0,0.15
320021,13.63,0.7,0.2,0.0,0.08
320022,12.74,1.5,0.25,0.0,0.15
340001,36.1,1.3,0.25,0.0,0.10
340006,23.82,1.5,0.25,0.0,0.15
340007,72.85,1.5,0.25,0.0,0.15
340009,23.0,0.7,0.2,0.0,0.08
350001,2.18,1.5,0.25,0.0,0.12
350002,2.04,1.5,0.25,0.0,0.15
350005,0.72,1.5,0.25,0.0,0.15
350006,0.86,0.7,0.2,0.3,0.00
350007,0.84,1.5,0.25,0.0,0.15
350008,0.18,1.5,0.25,0.0,0.15
360001,29.75,1.5,0.25,0.0,0.15
360005,5.24,1.5,0.25,0.0,0.15
360006,20.16,1.5,0.25,0.0,0.15
360007,15.38,1.5,0.25,0.0,0.15
360008,4.4,0.6,0.2,0.0,0.10
360009,0.15,0.6,0.2,0.4,0.00
360010,0.71,1.5,0.25,0.0,0.15
360011,2.12,1.5,0.25,0.0,0.15
360012,1.61,1.5,0.25,0.0,0.15
370021,0.15,0.3,0.1,0.0,0.08
370022,0.04,0.3,0.1,0.4,0.00
370023,0.39,0.75,0.15,0.0,0.12
370024,9.1,1.5,0.25,0.0,0.15
370027,13.67,1.5,0.25,0.0,0.15
371020,0.91,0.6,0.2,0.0,0.08
371120,0.54,0.6,0.2,0.35,0.00
372010,4.97,0.7,0.2,0.0,0.08
372110,0.57,0.7,0.2,0.4,0.00
373010,11.92,1.5,0.25,0.0,0.15
373020,7.76,1.5,0.25,0.0,0.15
375010,18.43,1.5,0.25,0.0,0.15
376510,5.59,1.5,0.25,0.0,0.15
377010,15.45,1.5,0.25,0.0,0.15
377016,43.31,1.8,0.35,0.0,0.18
377150,1.02,1.5,0.25,0.0,0.15
377240,55.04,1.5,0.25,0.0,0.15
377530,8.56,1.5,0.25,0.0,0.15
378006,0.59,1.8,0.35,0.0,0.16
378010,20.01,1.5,0.25,0.0,0.15
378546,1.5,1.8,0.35,0.0,0.16
379010,8.34,1.5,0.25,0.0,0.15
380005,43.51,0.6,0.2,0.0,0.08
380006,4.99,0.6,0.2,0.35,0.00
380009,36.17,0.6,0.2,0.0,0.08
393001,1.83,1.5,0.25,0.0,0.15
395001,0.63,0.6,0.2,0.35,0.00
395011,0.15,0.6,0.2,0.0,0.08
395012,0.04,0.6,0.2,0.4,0.00
398001,28.38,1.5,0.25,0.0,0.12
398011,5.19,1.5,0.25,0.0,0.15
398021,12.73,1.5,0.25,0.0,0.15
398031,0.86,1.5,0.25,0.0,0.15
398041,6.1,1.5,0.25,0.0,0.15
398051,13.86,1.5,0.25,0.0,0.15
398061,5.18,1.5,0.25,0.0,0.15
399001,2.82,0.85,0.17,0.0,0.12
399011,12.77,1.5,0.25,0.0,0.15
400001,4.55,1.5,0.25,0.0,0.15
400003,16.27,1.5,0.25,0.0,0.15
400007,3.48,1.5,0.25,0.0,0.15
400009,0.14,0.3,0.1,0.0,0.08
400011,3.21,1.5,0.25,0.0,0.15
400013,0.4,0.8,0.16,0.0,0.06
400015,47.1,1.5,0.25,0.0,0.15
400016,16.01,0.8,0.2,0.0,0.08
400023,0.05,0.7,0.25,0.0,0.12
400025,4.18,1.5,0.25,0.0,0.15
400027,13.27,0.7,0.2,0.0,0.08
400029,0.85,0.7,0.2,0.4,0.00
400030,13.69,0.7,0.2,0.0,0.08
400032,1.69,1.5,0.25,0.0,0.15
410001,3.91,1.5,0.25,0.0,0.15
410003,12.84,1.5,0.25,0.0,0.15
410004,11.39,0.6,0.2,0.0,0.08
410005,0.68,0.6,0.2,0.4,0.00
410006,0.13,1.5,0.25,0.0,0.15
410007,2.25,1.5,0.25,0.0,0.15
410008,2.75,0.5,0.15,0.0,0.12
410009,0.19,1.5,0.25,0.0,0.15
410010,0.09,1.0,0.15,0.0,0.12
420001,9.36,1.5,0.25,0.0,0.15
420002,5.73,0.7,0.2,0.4,0.00
420003,8.2,1.5,0.25,0.0,0.15
420005,2.57,1.5,0.25,0.0,0.15
420008,0.57,0.35,0.1,0.0,0.08
420009,9.97,0.9,0.2,0.0,0.10
420102,37.84,0.7,0.2,0.0,0.08
420108,0.12,0.35,0.1,0.4,0.00
450001,6.22,1.38,0.25,0.0,0.15
450002,65.01,1.5,0.25,0.0,0.15
450003,30.77,1.5,0.25,0.0,0.15
450004,5.05,1.5,0.25,0.0,0.15
450005,6.02,0.6,0.2,0.0,0.08
450006,0.3,0.6,0.2,0.3,0.00
450007,0.73,1.5,0.25,0.0,0.15
450009,36.34,1.5,0.25,0.0,0.15
450018,0.03,0.7,0.2,0.0,0.08
450019,0.01,0.7,0.2,0.3,0.00
460001,19.82,1.5,0.25,0.0,0.15
460002,8.51,1.5,0.25,0.0,0.15
460003,0.09,0.3,0.1,0.3,0.00
460005,29.02,1.5,0.25,0.0,0.15
460007,7.01,1.5,0.25,0.0,0.15
460008,2.45,0.35,0.1,0.0,0.08
460009,7.22,1.5,0.25,0.0,0.15
460010,0.87,1.8,0.35,0.0,0.16
460108,0.76,0.35,0.1,0.4,0.00
460220,0.1,0.5,0.1,0.0,0.15
460300,5.07,0.5,0.1,0.0,0.10
470006,63.57,1.5,0.25,0.0,0.15
470007,9.91,0.75,0.15,0.0,0.10
470008,38.96,1.5,0.25,0.0,0.15
470009,54.13,1.5,0.25,0.0,0.15
470010,2.75,0.7,0.2,0.0,0.08
470011,0.54,0.7,0.2,0.4,0.00
470018,102.55,0.7,0.2,0.0,0.08
470021,5.72,0.9,0.25,0.0,0.15
470028,19.36,1.5,0.25,0.0,0.15
470058,68.66,0.75,0.2,0.0,0.08
470059,17.03,0.75,0.2,0.4,0.00
470060,1.05,0.27,0.08,0.3,0.00
470068,0.88,0.5,0.1,0.0,0.10
470078,1.54,0.6,0.2,0.4,0.00
470098,18.16,1.5,0.25,0.0,0.15
470888,1.76,1.6,0.3,0.0,0.12
471014,0.25,0.27,0.08,0.01,0.00
471060,0.06,0.27,0.08,0.01,0.00
481001,55.14,1.5,0.25,0.0,0.15
481004,14.89,1.5,0.25,0.0,0.15
481008,4.93,1.5,0.25,0.0,0.15
481009,23.9,0.5,0.1,0.0,0.12
481010,25.04,1.5,0.25,0.0,0.15
481012,22.66,0.5,0.1,0.0,0.10
481013,5.71,1.5,0.25,0.0,0.15
481015,16.5,1.5,0.25,0.0,0.15
481017,5.38,1.5,0.25,0.0,0.15
483003,17.48,1.5,0.25,0.0,0.15
485005,2.47,0.6,0.2,0.4,0.00
485014,1.96,0.7,0.2,0.4,0.00
485018,0.11,0.27,0.08,0.01,0.00
485105,4.72,0.6,0.2,0.0,0.08
485114,4.83,0.7,0.2,0.0,0.00
485118,13.54,0.27,0.08,0.3,0.00
486001,9.67,1.8,0.3,0.0,0.16
486002,6.25,1.8,0.35,0.0,0.16
501000,0.01,1.2,0.1,0.0,0.15
501001,3.86,1.5,0.25,0.0,0.15
501005,12.37,0.75,0.1,0.0,0.08
501006,4.82,0.75,0.1,0.4,0.00
501007,0.58,0.75,0.1,0.0,0.08
501008,0.26,0.75,0.1,0.4,0.00
501009,12.91,0.75,0.1,0.0,0.10
501010,16.34,0.75,0.1,0.4,0.00
501011,1.83,0.75,0.1,0.0,0.10
501012,0.52,0.75,0.1,0.4,0.00
501015,3.95,1.5,0.25,0.0,0.15
501016,22.42,0.5,0.15,0.0,0.12
501019,7.01,0.5,0.15,0.0,0.12
501021,12.19,1.0,0.25,0.0,0.10
501022,0.98,1.5,0.25,0.0,0.15
501023,0.1,0.75,0.15,0.0,0.12
501025,4.07,0.75,0.15,0.0,0.12
501026,4.58,1.5,0.25,0.0,0.15
501028,2.04,1.5,0.25,0.0,0.15
501029,11.93,0.75,0.15,0.0,0.10
501030,1.59,1.0,0.1,0.0,0.12
501031,0.86,1.0,0.1,0.4,0.00
501032,1.32,1.5,0.25,0.0,0.15
501036,2.06,0.5,0.1,0.0,0.08
501037,1.36,0.5,0.1,0.25,0.00
501039,0.26,1.2,0.2,0.0,0.12
501040,0.28,1.2,0.2,0.4,0.00
501041,4.36,1.2,0.2,0.0,0.12
501042,0.07,1.2,0.2,0.8,0.00
501043,1.75,0.5,0.1,0.0,0.08
501045,0.89,0.5,0.1,0.25,0.00
501047,7.0,0.5,0.1,0.0,0.08
501048,10.84,0.5,0.1,0.25,0.00
501050,15.68,0.5,0.1,0.0,0.15
501051,3.5,1.5,0.15,0.0,0.15
501057,34.81,1.0,0.1,0.0,0.12
501058,24.01,1.0,0.1,0.25,0.00
501059,0.51,1.0,0.25,0.0,0.12
501060,1.27,0.5,0.15,0.0,0.10
501061,0.51,0.5,0.15,0.25,0.00
501067,0.17,0.8,0.15,0.0,0.08
501068,0.04,0.8,0.15,0.4,0.00
501072,0.03,1.2,0.2,0.0,0.12
501086,0.34,0.5,0.1,0.0,0.10
501089,0.45,1.2,0.2,0.0,0.12
501090,2.77,0.75,0.1,0.0,0.10
501105,0.3,0.3,0.1,0.0,0.04
501301,1.89,0.75,0.15,0.0,0.10
501302,0.85,0.5,0.1,0.0,0.12
501303,0.31,0.5,0.1,0.0,0.12
501305,0.85,0.75,0.1,0.0,0.10
501306,0.41,0.75,0.1,0.4,0.00
501307,0.4,0.5,0.18,0.0,0.10
501308,0.01,0.5,0.18,0.25,0.00
501309,0.1,0.75,0.2,0.0,0.12
501310,1.37,0.75,0.15,0.0,0.12
501311,2.01,0.75,0.15,0.0,0.10
502000,5.08,1.0,0.2,0.0,0.10
502003,1.82,1.0,0.22,0.0,0.10
502013,4.98,1.0,0.22,0.0,0.12
502020,0.28,1.0,0.1,0.0,0.12
502023,1.21,1.0,0.22,0.0,0.12
502040,1.02,1.0,0.22,0.0,0.12
502053,2.99,1.0,0.22,0.0,0.12
510080,0.9,0.75,0.2,0.0,0.10
519001,46.83,1.5,0.25,0.0,0.15
519002,24.43,1.5,0.25,0.0,0.15
519003,17.81,1.5,0.25,0.0,0.15
519005,46.01,1.5,0.25,0.0,0.15
519007,3.17,1.5,0.25,0.0,0.15
519011,16.12,1.5,0.25,0.0,0.15
519013,5.22,1.5,0.25,0.0,0.15
519015,5.54,1.5,0.25,0.0,0.20
519020,4.71,1.5,0.25,0.0,0.15
519022,0.23,1.5,0.25,0.1,0.00
519025,1.84,1.5,0.25,0.0,0.15
519026,9.03,1.5,0.25,0.0,0.15
519027,0.17,0.5,0.1,0.0,0.12
519029,14.22,1.5,0.25,0.0,0.15
519030,6.04,0.7,0.2,0.4,0.00
519032,0.14,0.5,0.1,0.0,0.12
519033,2.55,1.5,0.25,0.0,0.15
519034,0.21,0.8,0.2,0.0,0.12
519035,36.91,1.5,0.25,0.0,0.15
519039,11.64,1.5,0.25,0.0,0.15
519056,14.93,1.5,0.25,0.0,0.15
519059,0.02,0.7,0.2,0.0,0.08
519062,101.82,1.5,0.25,0.0,0.15
519069,192.91,1.5,0.25,0.0,0.15
519078,5.87,0.6,0.2,0.0,0.08
519089,5.52,1.5,0.25,0.0,0.15
519091,6.11,1.5,0.25,0.0,0.15
519093,2.64,1.5,0.25,0.0,0.15
519095,2.39,1.5,0.25,0.0,0.15
519097,1.02,1.5,0.25,0.0,0.15
519099,0.21,1.5,0.25,0.0,0.15
519110,12.35,1.5,0.25,0.0,0.15
519111,0.11,0.3,0.1,0.0,0.08
519112,0.03,0.3,0.1,0.35,0.00
519113,2.06,1.5,0.25,0.0,0.15
519115,0.84,1.5,0.25,0.0,0.15
519116,6.91,1.0,0.15,0.0,0.12
519117,0.3,1.0,0.15,0.0,0.12
519120,2.56,1.5,0.25,0.0,0.15
519125,0.54,1.5,0.25,0.0,0.15
519126,3.26,1.5,0.25,0.0,0.15
519136,2.18,0.3,0.1,0.0,0.04
519139,2.28,1.5,0.25,0.0,0.15
519150,1.89,1.5,0.25,0.0,0.15
519152,18.85,0.6,0.2,0.0,0.08
519156,10.18,1.5,0.25,0.0,0.15
519157,0.1,1.5,0.25,0.2,0.10
519158,7.73,1.5,0.25,0.0,0.15
519162,0.57,0.7,0.2,0.0,0.08
519163,0.13,0.7,0.2,0.4,0.00
519165,0.08,0.75,0.1,0.0,0.15
519170,13.63,1.5,0.25,0.0,0.15
519171,8.16,1.5,0.25,0.0,0.15
519172,0.28,1.5,0.25,0.0,0.15
519173,0.25,1.5,0.25,0.8,0.00
519176,0.04,1.5,0.25,0.2,0.00
519180,12.33,1.0,0.2,0.0,0.15
519181,17.6,1.5,0.25,0.0,0.15
519183,0.31,0.8,0.25,0.0,0.15
519185,9.86,1.5,0.25,0.0,0.15
519186,0.45,0.7,0.2,0.0,0.08
519187,0.13,0.7,0.2,0.4,0.00
519188,11.07,0.4,0.1,0.0,0.08
519189,1.19,0.4,0.1,0.4,0.00
519190,0.24,0.7,0.2,0.0,0.08
519191,1.8,1.5,0.25,0.0,0.06
519193,20.91,1.5,0.25,0.0,0.15
519195,14.31,1.5,0.25,0.0,0.15
519196,18.77,1.5,0.25,0.0,0.12
519198,0.71,1.5,0.2,0.0,0.15
